Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[116]    0.3    0.00    0.00       7         BASM_PP_Filter [116]
                0.00    0.00       7/7           BASM_PP_Buffer [115]
                0.00    0.00       7/7           BASM_PP_CleanupDefines [513]
-----------------------------------------------
                0.00    0.00     671/671         BASM_PP_Buffer [115]
[117]    0.3    0.00    0.00     671         BASM_PP_Line [117]
                0.00    0.00   11504/36486       BASM_Parse_Token [75]
                0.00    0.00    3239/3239        BASM_PP_PrintName [344]
                0.00    0.00    2589/2589        BASM_PP_Expand [349]
-----------------------------------------------
                0.00    0.00       4/181161      BGBCC_CompileStatement [238]
                0.00    0.00      12/181161      BGBCC_EmitTopArray [217]
                0.00    0.00      30/181161      BGBCC_ReduceForm <cycle 2> [230]
                0.00    0.00      53/181161      BGBCC_CompileBlock [150]
                0.00    0.00      57/181161      BGBCC_BoolExpr [264]
                0.00    0.00      80/181161      BGBCC_EmitTopVar [170]
                0.00    0.00     623/181161      BGBCC_CompileVarStatement [111]
                0.00    0.00     672/181161      BGBCC_EmitVar2 [113]
                0.00    0.00    3963/181161      BGBCC_CompileProto [21]
                0.00    0.00    4012/181161      BGBCC_EmitSigProto [30]
                0.00    0.00    4118/181161      BGBCC_CompileTopStatement [20]
                0.00    0.00   10385/181161      BGBCP_DefTypeC <cycle 4> [29]
                0.00    0.00   49872/181161      BGBCC_VarTypeString [19]
                0.00    0.00  107280/181161      BGBCP_VarDefinition <cycle 4> [34]
[118]    0.3    0.00    0.00  181161         BCCX_GetInt [118]
                0.00    0.00  181161/5232238     BCCX_Get [25]
-----------------------------------------------
                                4888             BGBCP_Definition <cycle 4> [143]
[119]    0.3    0.00    0.00    4888         BGBCP_VarsList <cycle 4> [119]
                0.00    0.00   14759/567513      BGBCP_Token [23]
                0.00    0.00    4865/27362       BCCX_AddEnd2 [306]
                                4865             BGBCP_VarDefinition <cycle 4> [34]
-----------------------------------------------
                0.00    0.00      78/78          BASM_LinkModule <cycle 8> [110]
[120]    0.3    0.00    0.00      78         BASM_AddSymRef [120]
                0.00    0.00      78/4049        BASM_GetSymIndex [14]
                0.00    0.00      78/85          BASM_LinkReference [434]
-----------------------------------------------
                0.00    0.00     214/214         SXIL_TransBlock [73]
[121]    0.3    0.00    0.00     214         SXIL_TransOpcode [121]
                0.00    0.00     214/214         SXIL_TransOpcodeOp [122]
                0.00    0.00     214/288         SXIL_SyncStack3 [381]
                0.00    0.00     214/616         sxasm_print_lln [373]
-----------------------------------------------
                0.00    0.00     214/214         SXIL_TransOpcode [121]
[122]    0.3    0.00    0.00     214         SXIL_TransOpcodeOp [122]
                0.00    0.00      34/34          SXIL_Builtin [123]
                0.00    0.00      28/28          SXIL_LoadGeneric [234]
                0.00    0.00      34/34          SXIL_PushMark [265]
                0.00    0.00       8/8           SXIL_ReturnValue [268]
                0.00    0.00       4/4           SXIL_OprGeneric [275]
                0.00    0.00       8/74          SXIL_SyncStack [261]
                0.00    0.00       8/16          SXIL_Return [272]
                0.00    0.00      74/82          SXIL_DecVLI [435]
                0.00    0.00      70/70          SXIL_PushSymInt [444]
                0.00    0.00       8/70          SXIL_PopSymStr [443]
                0.00    0.00       8/8           SXIL_PopLitInt [504]
                0.00    0.00       8/8           SXIL_DecSVLI [501]
                0.00    0.00       8/8           SXIL_PushLitInt [505]
                0.00    0.00       4/4           SXIL_PushLitFloat [530]
-----------------------------------------------
                0.00    0.00      34/34          SXIL_TransOpcodeOp [122]
[123]    0.3    0.00    0.00      34         SXIL_Builtin [123]
                0.00    0.00      22/22          SXIL_OprVectorSSE [137]
                0.00    0.00       4/4           SXIL_OprQuatConjSSE [152]
                0.00    0.00       4/4           SXIL_OprVectorToQuatSSE [166]
                0.00    0.00       2/2           SXIL_OprQuatToV3fSSE [167]
                0.00    0.00      20/20          SXIL_Exch [266]
                0.00    0.00       2/2           SXIL_Dup [280]
                0.00    0.00       2/2           SXIL_FVecLenSSE [281]
                0.00    0.00       2/2           SXIL_OprQuatToV4fSSE [283]
                0.00    0.00      34/70          SXIL_PopSymStr [443]
                0.00    0.00      34/34          SXIL_Builtin_TryName [466]
-----------------------------------------------
                                   1             basm_print <cycle 8> [578]
                                   2             BASM_RegisterPtr <cycle 8> [196]
                                   3             BASM_GetPtr <cycle 8> [536]
                                   7             BASM_BeginAssembly <cycle 8> [210]
                                 228             BASM_LookupLabel <cycle 8> [69]
                0.00    0.00       1/29          BGBCC_Init [5]
                0.00    0.00       1/29          SXIL_Init [27]
                0.00    0.00       1/29          BASM_ProcessEXE [16]
                0.00    0.01      12/29          BASM_GenSym [70]
[124]    0.3    0.00    0.00     256         BASM_Init <cycle 8> [124]
                0.00    0.00       1/15          BASM_ParseOpcodeList [37]
                0.00    0.00       2/2           BASM_PP_AddStaticDefine [231]
                0.00    0.00       1/1           BASM_InitLink [561]
                0.00    0.00       1/14          BASM_InitRand [486]
                0.00    0.00       1/1           BASM_NewContext [562]
                                   2             BASM_RegisterPtr <cycle 8> [196]
                                   1             BASM_BeginAssembly <cycle 8> [210]
                                   1             basm_print <cycle 8> [578]
                                   1             BASM_EndAssemblyQuiet <cycle 8> [94]
                                   1             BASM_GetPtr <cycle 8> [536]
-----------------------------------------------
                0.00    0.00       2/16          SXIL_OprVectorToQuatSSE [166]
                0.00    0.00       2/16          SXIL_OprQuatToV3fSSE [167]
                0.00    0.00       4/16          SXIL_OprQuatConjSSE [152]
                0.00    0.00       8/16          SXIL_OprQuatMulSSE [138]
[125]    0.3    0.00    0.00      16         SXIL_IndexNameV4F [125]
                0.00    0.00      16/16          SXIL_IndexXVec [126]
-----------------------------------------------
                0.00    0.00      16/16          SXIL_IndexNameV4F [125]
[126]    0.3    0.00    0.00      16         SXIL_IndexXVec [126]
                0.00    0.00       3/12          SXIL_GenSym [71]
-----------------------------------------------
                                  75             BASM_LinkModule <cycle 8> [110]
[127]    0.3    0.00    0.00      75         BASM_AssignSym <cycle 8> [127]
                0.00    0.00      75/3971        BASM_AddSym [15]
                                 225             BASM_LookupLabel <cycle 8> [69]
-----------------------------------------------
                                5026             BGBCP_Block <cycle 4> [144]
[128]    0.2    0.00    0.00    5026         BGBCP_BlockStatement <cycle 4> [128]
                0.00    0.00    5026/567513      BGBCP_Token [23]
                0.00    0.00    4826/216206      BCCX_Set [41]
                0.00    0.00    4826/147287      BCCX_SetInt [53]
                0.00    0.00    5026/582152      BGBCP_EatWhite [250]
                0.00    0.00    5026/5026        BGBCP_GetLastFileName [334]
                0.00    0.00    5026/5026        BGBCP_GetLastLineNumber [335]
                                5026             BGBCP_BlockStatementInner <cycle 4> [132]
-----------------------------------------------
                0.00    0.00    5956/5956        BGBPP_Directive <cycle 1> [13]
[129]    0.2    0.00    0.00    5956         BGBPP_Directive2 [129]
                0.00    0.00   11912/567513      BGBCP_Token [23]
-----------------------------------------------
                0.00    0.00     262/262         BASM_OutOpGeneric2 [89]
[130]    0.2    0.00    0.00     262         BASM_OutOpRegReg [130]
                0.00    0.00    2018/2018        BASM_OpRegRegP [131]
                0.00    0.00     262/262         BASM_OutOpStrRegReg [228]
                0.00    0.00    2018/17052       BASM_OpArchP [312]
-----------------------------------------------
                0.00    0.00    2018/2018        BASM_OutOpRegReg [130]
[131]    0.2    0.00    0.00    2018         BASM_OpRegRegP [131]
                0.00    0.00    2432/11338       BASM_OpArgRegP [85]
-----------------------------------------------
                                5026             BGBCP_BlockStatement <cycle 4> [128]
[132]    0.2    0.00    0.00    5026         BGBCP_BlockStatementInner <cycle 4> [132]
